id_i,ctry,sex,age,dem,dem_group,aut,civ,ses,edu,level,level_lab
25965,Dominican Republic,1,15.25,1,minimalist,59.24,383.77,-0.93,0,0,level 0
26100,Dominican Republic,1,14.42,1,minimalist,55.3,415.46,-0.81,0,1,level 1
25381,Dominican Republic,0,13,1,minimalist,56.63,368.09,0.28,0,0,level 0
25160,Dominican Republic,1,13.25,1,minimalist,53.93,369.05,0.18,0,0,level 0
28162,Dominican Republic,0,14.25,1,minimalist,63.24,319.97,-0.61,0,0,level 0
27790,Dominican Republic,0,14.92,1,minimalist,52.52,439.88,0.57,0,1,level 1
27779,Dominican Republic,0,13.75,1,minimalist,59.24,323.39,0,0,0,level 0
26163,Dominican Republic,0,14.67,1,minimalist,52.52,476.89,-0.57,0,1,level 1
27873,Dominican Republic,1,14.33,1,minimalist,56.63,404.97,-0.29,0,1,level 1
27737,Dominican Republic,1,13.58,1,minimalist,68.06,398.92,-1.3,0,1,level 1
26960,Dominican Republic,0,15.92,1,minimalist,52.52,481.93,-1.39,0,2,level 2
25166,Dominican Republic,0,16.5,1,minimalist,55.3,461.53,2.08,1,1,level 1
26922,Dominican Republic,0,14.42,1,minimalist,51.06,364.63,0.29,0,0,level 0
27111,Dominican Republic,1,12.17,1,minimalist,17.67,397.12,-0.12,0,1,level 1
27770,Dominican Republic,0,17.17,1,minimalist,47.94,367.37,-0.49,0,0,level 0
25407,Dominican Republic,1,13,1,minimalist,52.52,426.24,0.62,0,1,level 1
25506,Dominican Republic,1,13.42,3,limited,52.48,415.25,0.95,1,1,level 1
25520,Dominican Republic,0,13.33,1,minimalist,44.48,420.71,-1.01,0,1,level 1
27929,Dominican Republic,0,14.92,1,minimalist,61.87,265.21,-1.24,0,0,level 0
25302,Dominican Republic,0,14.08,1,minimalist,55.3,426.4,1.29,0,1,level 1
25624,Dominican Republic,0,13.42,3,limited,66.28,352.27,1.29,1,0,level 0
26543,Dominican Republic,1,13.58,1,minimalist,63.24,391,-0.52,0,0,level 0
27128,Dominican Republic,1,13.92,1,minimalist,47.94,444.95,-1.35,0,1,level 1
26467,Dominican Republic,1,12.33,1,minimalist,46.26,438.19,1.05,1,1,level 1
27881,Dominican Republic,1,13.42,3,limited,52.52,465.58,-0.38,0,1,level 1
26822,Dominican Republic,1,13.17,1,minimalist,37.12,491.13,-0.11,0,2,level 2
27928,Dominican Republic,0,13.83,1,minimalist,85.37,125.34,0.95,1,0,level 0
26760,Dominican Republic,0,13.83,3,limited,63.24,330.43,0.99,0,0,level 0
25548,Dominican Republic,1,14.33,3,limited,53.93,310.63,-0.24,0,0,level 0
25615,Dominican Republic,1,12.5,1,minimalist,40.44,414.48,-0.03,0,1,level 1
25531,Dominican Republic,0,14.25,3,limited,52.03,488.5,-0.93,0,2,level 2
27267,Dominican Republic,1,13.75,1,minimalist,40.44,527.74,-0.74,0,2,level 2
26416,Dominican Republic,1,13.92,1,minimalist,56.63,350.05,-1.29,0,0,level 0
27206,Dominican Republic,1,13.83,1,minimalist,46.26,356.71,1.42,1,0,level 0
27635,Dominican Republic,0,13.5,1,minimalist,47.94,399.25,-0.27,0,1,level 1
26430,Dominican Republic,0,13.58,1,minimalist,61.87,294.2,-0.5,0,0,level 0
27742,Dominican Republic,1,13.17,1,minimalist,57.94,458.76,0.4,0,1,level 1
26817,Dominican Republic,0,14.42,1,minimalist,56.27,208.91,0.77,1,0,level 0
26106,Dominican Republic,0,13.17,1,minimalist,49.54,470.59,0.56,1,1,level 1
25513,Dominican Republic,0,13.5,1,minimalist,61.87,315.99,0.02,0,0,level 0
26189,Dominican Republic,0,12.58,1,minimalist,55.3,458.4,1.93,1,1,level 1
26662,Dominican Republic,0,13,1,minimalist,61.87,387.41,0.8,1,0,level 0
26972,Dominican Republic,0,15.25,1,minimalist,51.06,408.8,-0.85,0,1,level 1
27877,Dominican Republic,0,13.17,3,limited,62.13,283.87,1.68,0,0,level 0
27134,Dominican Republic,0,14.17,1,minimalist,49.54,414.03,-0.32,0,1,level 1
26843,Dominican Republic,1,14.17,1,minimalist,47.55,399.22,-1.29,0,1,level 1
25460,Dominican Republic,1,15.17,3,limited,49.54,536.31,-1.01,0,2,level 2
27911,Dominican Republic,0,14.17,1,minimalist,59.24,164.24,-1.38,0,0,level 0
25797,Dominican Republic,0,13.08,1,minimalist,60.54,269.18,-0.35,0,0,level 0
25244,Dominican Republic,0,14.25,1,minimalist,51.06,435.33,1.2,1,1,level 1
25258,Dominican Republic,1,13.42,1,minimalist,66.28,344.58,-1.09,0,0,level 0
25453,Dominican Republic,0,13.33,1,minimalist,49.54,390.46,0.02,0,0,level 0
26955,Dominican Republic,0,13.67,1,minimalist,72.89,379.32,-0.52,0,0,level 0
25123,Dominican Republic,1,13.17,3,limited,63.24,365.29,-1.75,0,0,level 0
24730,Dominican Republic,0,16.25,1,minimalist,59.24,326.31,-0.96,0,0,level 0
27508,Dominican Republic,1,14.08,1,minimalist,46.26,385.68,-1.54,0,0,level 0
25469,Dominican Republic,0,16.42,2,complex,57.94,433.11,-1.29,0,1,level 1
24778,Dominican Republic,0,14.67,1,minimalist,65.45,324.2,-0.77,0,0,level 0
24489,Dominican Republic,1,13.25,3,limited,48.21,460.59,-0.38,0,1,level 1
28012,Dominican Republic,1,15,1,minimalist,59.24,330.62,-1.3,0,0,level 0
27640,Dominican Republic,1,13.92,1,minimalist,49.54,403.04,-0.51,0,1,level 1
27899,Dominican Republic,0,12.67,1,minimalist,53.65,408.77,1.56,1,1,level 1
27570,Dominican Republic,0,15.17,3,limited,57.94,363.55,-0.94,0,0,level 0
27296,Dominican Republic,1,15.83,1,minimalist,55.5,426.7,-0.51,0,1,level 1
27328,Dominican Republic,1,13.42,1,minimalist,49.54,424.8,0.59,1,1,level 1
27350,Dominican Republic,1,13.75,3,limited,52.52,500.48,0.53,1,2,level 2
24795,Dominican Republic,0,14.08,1,minimalist,59.24,376.45,-0.91,0,0,level 0
26819,Dominican Republic,0,12.92,1,minimalist,68.06,343.38,1.07,0,0,level 0
26173,Dominican Republic,1,13.58,1,minimalist,35.3,582.83,-0.04,0,3,level 3
27680,Dominican Republic,1,16.5,1,minimalist,53.93,288.12,0.36,0,0,level 0
25823,Dominican Republic,1,13.42,1,minimalist,55.3,513.89,-1.59,0,2,level 2
26622,Dominican Republic,1,14.75,2,complex,56.63,353.04,-0.67,0,0,level 0
27253,Dominican Republic,1,14.67,1,minimalist,56.63,352.34,-1.05,0,0,level 0
26456,Dominican Republic,1,14.17,1,minimalist,67.22,221.88,-0.9,0,0,level 0
26916,Dominican Republic,1,13.58,1,minimalist,53.93,396.47,0.45,1,1,level 1
26350,Dominican Republic,0,18.17,1,minimalist,59.87,365.75,-0.5,0,0,level 0
26428,Dominican Republic,1,15.75,1,minimalist,85.37,435.92,0.58,0,1,level 1
25685,Dominican Republic,0,15.08,1,minimalist,63.24,370.31,-0.8,0,0,level 0
27386,Dominican Republic,0,12.58,1,minimalist,64.69,241.73,-0.16,0,0,level 0
25184,Dominican Republic,1,16.08,1,minimalist,61.87,269.95,0.7,0,0,level 0
27884,Dominican Republic,0,14.08,2,complex,31.87,586.62,2.27,1,3,level 3
28066,Dominican Republic,1,13.33,3,limited,51.06,385.32,-0.51,0,0,level 0
26579,Dominican Republic,1,14.92,1,minimalist,49.54,460.64,2.48,1,1,level 1
26065,Dominican Republic,0,16.5,3,limited,60.54,329.09,-0.46,0,0,level 0
24300,Dominican Republic,0,15.08,1,minimalist,53.93,341.99,1.42,1,0,level 0
28227,Dominican Republic,0,14.33,1,minimalist,61.87,331.21,1.58,1,0,level 0
27268,Dominican Republic,1,13.5,1,minimalist,53.93,445.96,1.21,1,1,level 1
25240,Dominican Republic,1,15.5,1,minimalist,59.24,338.6,0.85,1,0,level 0
26773,Dominican Republic,1,14.5,1,minimalist,47.94,506.62,-0.48,0,2,level 2
28036,Dominican Republic,1,13.58,1,minimalist,59.24,321,1.23,0,0,level 0
26149,Dominican Republic,1,14,1,minimalist,49.54,447.88,0.57,0,1,level 1
25329,Dominican Republic,1,13.33,1,minimalist,46.26,447.67,0.56,1,1,level 1
25638,Dominican Republic,0,14.5,1,minimalist,55.3,321.15,-0.74,0,0,level 0
27387,Dominican Republic,0,13.42,1,minimalist,49.54,453.56,1.74,1,1,level 1
28039,Dominican Republic,1,13.42,1,minimalist,52.52,501.88,0.1,0,2,level 2
27346,Dominican Republic,0,12.67,1,minimalist,49.54,388.89,-0.38,0,0,level 0
25805,Dominican Republic,0,13.33,1,minimalist,57.94,362.94,-0.61,0,0,level 0
25288,Dominican Republic,0,14.5,1,minimalist,52.52,441.54,-0.85,0,1,level 1
25113,Dominican Republic,0,17.33,1,minimalist,64.69,284.31,0.32,0,0,level 0
25640,Dominican Republic,0,15.08,1,minimalist,52.52,426.62,-0.74,0,1,level 1
25181,Dominican Republic,1,15.75,1,minimalist,57.94,377.16,-0.71,0,0,level 0
26221,Dominican Republic,1,14.83,1,minimalist,49.54,349.04,0.45,1,0,level 0
28017,Dominican Republic,0,13.33,1,minimalist,59.24,418.25,1.11,1,1,level 1
25356,Dominican Republic,0,13.5,1,minimalist,56.63,379.91,0.08,0,0,level 0
24311,Dominican Republic,1,14.5,1,minimalist,85.37,337.38,0.74,NA,0,level 0
26776,Dominican Republic,1,13.17,1,minimalist,54.56,334.25,-1.22,0,0,level 0
28024,Dominican Republic,0,17.42,3,limited,17.67,309.48,-0.06,0,0,level 0
27487,Dominican Republic,0,13.92,1,minimalist,61.87,312.82,0,0,0,level 0
26675,Dominican Republic,0,14,1,minimalist,52.52,377.05,0.89,0,0,level 0
27948,Dominican Republic,0,15.58,1,minimalist,42.55,533.12,-0.06,0,2,level 2
27597,Dominican Republic,0,15.08,2,complex,52.52,458.27,-0.26,0,1,level 1
27055,Dominican Republic,0,13.92,3,limited,52.52,400.65,-0.16,0,1,level 1
26264,Dominican Republic,0,13.5,1,minimalist,53.93,299.86,-0.69,0,0,level 0
26925,Dominican Republic,1,13.5,3,limited,52.52,488.06,NA,0,2,level 2
27409,Dominican Republic,0,13.75,1,minimalist,57.94,367.5,-0.56,0,0,level 0
26721,Dominican Republic,0,13.92,1,minimalist,46.26,552.13,0.69,1,2,level 2
26259,Dominican Republic,1,13.75,1,minimalist,51.06,424.1,0.08,0,1,level 1
26439,Dominican Republic,0,14.5,1,minimalist,52.78,367.45,0.57,0,0,level 0
28001,Dominican Republic,0,12.83,3,limited,46.26,429.68,0.53,1,1,level 1
25586,Dominican Republic,1,15.25,1,minimalist,61.87,295.69,-1.3,0,0,level 0
27136,Dominican Republic,0,16.83,1,minimalist,64.69,201.21,-1.76,0,0,level 0
27591,Dominican Republic,0,15.5,1,minimalist,NA,301.32,-0.72,0,0,level 0
27481,Dominican Republic,0,12.83,3,limited,52.52,435.27,1.42,1,1,level 1
24335,Dominican Republic,0,15.33,1,minimalist,72.89,314.59,-0.69,0,0,level 0
28067,Dominican Republic,1,15.42,1,minimalist,66.28,253.09,-0.8,0,0,level 0
24568,Dominican Republic,1,14.33,1,minimalist,52.52,416.26,0.69,1,1,level 1
24879,Dominican Republic,0,13.25,1,minimalist,51.06,251.26,-0.26,0,0,level 0
26152,Dominican Republic,0,13.83,1,minimalist,53.93,416.92,-0.03,0,1,level 1
27930,Dominican Republic,1,13.33,1,minimalist,61.87,364.37,-0.37,0,0,level 0
25112,Dominican Republic,0,14,1,minimalist,56.63,321.61,-1.3,0,0,level 0
28061,Dominican Republic,1,13.42,1,minimalist,63.24,334.49,-0.72,0,0,level 0
27798,Dominican Republic,1,12.67,1,minimalist,52.52,507.72,-0.35,0,2,level 2
27611,Dominican Republic,1,13.33,1,minimalist,55.3,251.95,-0.35,0,0,level 0
25384,Dominican Republic,1,13.42,1,minimalist,52.52,465.44,1.16,1,1,level 1
26930,Dominican Republic,1,13.5,1,minimalist,70.18,298.89,-0.32,0,0,level 0
25454,Dominican Republic,0,17.92,1,minimalist,64.69,254.32,-0.73,0,0,level 0
24887,Dominican Republic,0,13.92,3,limited,55.3,433.83,1.08,1,1,level 1
27418,Dominican Republic,1,16.5,1,minimalist,51.06,333.72,-1.85,0,0,level 0
25379,Dominican Republic,1,12.75,1,minimalist,47.94,387.23,-0.38,0,0,level 0
25827,Dominican Republic,0,11.5,1,minimalist,70.18,276.79,0.23,0,0,level 0
25836,Dominican Republic,1,13.08,1,minimalist,17.67,500.18,1.74,1,2,level 2
25385,Dominican Republic,1,15,1,minimalist,44.48,497.71,0.63,0,2,level 2
25948,Dominican Republic,0,16.25,1,minimalist,49.54,361.56,-0.5,0,0,level 0
26097,Dominican Republic,1,14.42,1,minimalist,17.67,554.08,1.27,0,2,level 2
25159,Dominican Republic,0,16.42,1,minimalist,72.89,294.88,0.05,0,0,level 0
25755,Dominican Republic,1,13.17,1,minimalist,42.55,399.14,1.35,1,1,level 1
26081,Dominican Republic,1,14.08,1,minimalist,35.3,379.68,-1.25,0,0,level 0
25033,Dominican Republic,1,13.33,1,minimalist,60.54,384.5,-0.22,0,0,level 0
25085,Dominican Republic,1,14.92,1,minimalist,56.63,300.72,0.08,0,0,level 0
24369,Dominican Republic,1,14.33,1,minimalist,47.94,577.31,-1.17,0,3,level 3
26617,Dominican Republic,1,16.58,1,minimalist,52.52,323.16,0.45,1,0,level 0
25514,Dominican Republic,0,13.5,1,minimalist,49.54,404.88,1.82,1,1,level 1
25387,Dominican Republic,0,13.92,1,minimalist,53.93,382.6,-0.59,0,0,level 0
25742,Dominican Republic,0,14.33,1,minimalist,59.24,365.75,0.22,1,0,level 0
24956,Dominican Republic,1,14.58,3,limited,64.69,342.5,-0.61,0,0,level 0
25165,Dominican Republic,0,13.25,1,minimalist,52.52,501.85,0.69,1,2,level 2
24309,Dominican Republic,1,15.58,1,minimalist,35.3,439.01,-1.35,0,1,level 1
25834,Dominican Republic,0,12.75,1,minimalist,57.94,489.93,-0.56,0,2,level 2
24491,Dominican Republic,0,13.33,1,minimalist,NA,415.15,NA,NA,1,level 1
26388,Dominican Republic,1,12.92,1,minimalist,53.93,397.15,-0.17,0,1,level 1
26378,Dominican Republic,1,13.33,2,complex,17.67,456.83,1.79,1,1,level 1
25774,Dominican Republic,0,15.5,1,minimalist,85.37,338.65,-0.32,0,0,level 0
25987,Dominican Republic,0,13.33,1,minimalist,63.24,358.59,-0.32,0,0,level 0
27221,Dominican Republic,1,17.42,3,limited,58.05,288.32,NA,NA,0,level 0
25202,Dominican Republic,1,13.5,3,limited,38.07,424.55,-1.54,0,1,level 1
26279,Dominican Republic,1,13.92,1,minimalist,61.87,442.22,0.02,0,1,level 1
26754,Dominican Republic,0,13.58,1,minimalist,NA,324.64,0.12,0,0,level 0
25111,Dominican Republic,0,16.5,1,minimalist,56.63,380.42,-1.06,0,0,level 0
26537,Dominican Republic,1,14,1,minimalist,68.06,298.06,0.84,0,0,level 0
26674,Dominican Republic,0,16.33,3,limited,85.37,344.68,-1.11,0,0,level 0
28104,Dominican Republic,1,16.33,1,minimalist,40.44,492.67,-0.16,0,2,level 2
27115,Dominican Republic,1,13.25,1,minimalist,40.44,493.15,1.03,0,2,level 2
24992,Dominican Republic,0,12.42,1,minimalist,66.28,192.33,0.42,1,0,level 0
25815,Dominican Republic,1,14.25,1,minimalist,51.49,300.95,-0.32,0,0,level 0
26245,Dominican Republic,0,15.25,1,minimalist,65.94,362.59,-1.25,0,0,level 0
27784,Dominican Republic,0,15.83,1,minimalist,70.18,363.28,-0.34,1,0,level 0
24304,Dominican Republic,0,14.08,1,minimalist,27.06,539.86,0.6,0,2,level 2
25781,Dominican Republic,0,13.17,1,minimalist,56.63,329.13,-0.38,0,0,level 0
24295,Dominican Republic,0,13.08,1,minimalist,55.3,323.28,0.05,0,0,level 0
27604,Dominican Republic,0,16.33,1,minimalist,49.54,427.02,-1.29,0,1,level 1
27511,Dominican Republic,1,12.33,1,minimalist,57.94,313.96,-0.69,0,0,level 0
26974,Dominican Republic,1,14.58,1,minimalist,53.93,243.44,-1.54,0,0,level 0
24528,Dominican Republic,1,13.92,1,minimalist,49.54,562.4,0.97,0,2,level 2
27093,Dominican Republic,0,14.83,1,minimalist,59.24,348.99,0.72,1,0,level 0
24314,Dominican Republic,1,13.67,1,minimalist,53.93,356.29,-0.35,0,0,level 0
25198,Dominican Republic,1,12.67,3,limited,64.69,386.31,2.37,1,0,level 0
25118,Dominican Republic,0,16.08,3,limited,57.94,307.88,-1.11,0,0,level 0
25374,Dominican Republic,0,13.92,3,limited,56.63,543.32,1.61,1,2,level 2
26091,Dominican Republic,0,14.5,1,minimalist,57.94,347.73,-0.8,0,0,level 0
27818,Dominican Republic,0,14.42,1,minimalist,55.3,295.55,-1.54,0,0,level 0
24959,Dominican Republic,0,13.33,1,minimalist,52.52,448.78,2.35,1,1,level 1
25699,Dominican Republic,0,14.5,1,minimalist,56.07,375.06,0.05,0,0,level 0
27599,Dominican Republic,1,15.5,1,minimalist,56.63,309.85,-0.74,0,0,level 0
26393,Dominican Republic,0,14.33,3,limited,27.06,292.2,-1.12,0,0,level 0
25229,Dominican Republic,0,14.58,1,minimalist,31.87,533.16,2,1,2,level 2
25911,Dominican Republic,0,16.17,1,minimalist,64.69,353.98,0.85,1,0,level 0
25328,Dominican Republic,1,13.5,1,minimalist,53.93,503.86,-1.22,0,2,level 2
26302,Dominican Republic,1,13.67,1,minimalist,56.63,365.2,1.93,NA,0,level 0
24681,Dominican Republic,0,16.25,2,complex,64.69,284.77,-1.75,0,0,level 0
26379,Dominican Republic,1,13.75,2,complex,46.26,566.12,1.48,1,3,level 3
27187,Dominican Republic,0,13.17,3,limited,60.54,306.24,-0.84,0,0,level 0
27812,Dominican Republic,1,14.17,1,minimalist,46.26,501.71,1.59,1,2,level 2
24805,Dominican Republic,1,15.42,1,minimalist,61.87,336.35,-1.22,0,0,level 0
28062,Dominican Republic,1,13.92,1,minimalist,70.18,354.76,-0.32,0,0,level 0
27139,Dominican Republic,1,15.17,3,limited,56.63,348.98,-0.62,0,0,level 0
24542,Dominican Republic,1,13.75,1,minimalist,52.52,430.79,0.87,0,1,level 1
24875,Dominican Republic,0,13.83,2,complex,57.94,389.46,-0.67,0,0,level 0
26431,Dominican Republic,1,13.42,1,minimalist,61.87,367.32,-0.35,0,0,level 0
27846,Dominican Republic,0,14.42,3,limited,72.89,331.52,-0.85,0,0,level 0
26212,Dominican Republic,1,12.92,1,minimalist,49.54,506.88,-0.74,0,2,level 2
26423,Dominican Republic,1,13.08,1,minimalist,44.48,552,0,0,2,level 2
26741,Dominican Republic,1,13.25,1,minimalist,42.55,555.77,0.96,1,2,level 2
28151,Dominican Republic,0,14.08,1,minimalist,51.06,299.87,0.05,0,0,level 0
28093,Dominican Republic,1,14.33,3,limited,63.25,299.15,-0.74,0,0,level 0
26342,Dominican Republic,1,13.83,1,minimalist,57.94,366.62,-0.85,0,0,level 0
27095,Dominican Republic,0,13.33,1,minimalist,61.87,462.27,1.85,1,1,level 1
24893,Dominican Republic,1,13.33,1,minimalist,44.48,425.55,0.82,0,1,level 1
27480,Dominican Republic,1,15.25,1,minimalist,64.69,384.65,-0.64,1,0,level 0
25592,Dominican Republic,1,14.5,1,minimalist,53.93,471.09,2.08,1,1,level 1
24359,Dominican Republic,0,16.33,1,minimalist,49.54,303.27,-1.17,0,0,level 0
26177,Dominican Republic,1,13.25,1,minimalist,59.24,421.67,0.45,1,1,level 1
25020,Dominican Republic,0,13.92,1,minimalist,49.54,459.57,-0.22,0,1,level 1
28089,Dominican Republic,0,14.08,1,minimalist,59.24,331.08,1.35,1,0,level 0
26291,Dominican Republic,1,13.25,1,minimalist,51.06,338.5,-0.67,0,0,level 0
27653,Dominican Republic,1,14.33,3,limited,61.17,371.55,-0.61,0,0,level 0
26490,Dominican Republic,1,15.08,1,minimalist,40.44,468.01,-1.35,0,1,level 1
27158,Dominican Republic,0,14.08,1,minimalist,49.54,414.97,-0.12,0,1,level 1
26529,Dominican Republic,0,13.5,3,limited,53.93,280.79,-0.44,0,0,level 0
24562,Dominican Republic,0,13.5,1,minimalist,57.94,300.39,0.05,0,0,level 0
26080,Dominican Republic,0,14.25,1,minimalist,53.93,309.61,-1.35,0,0,level 0
25489,Dominican Republic,1,13.58,1,minimalist,52.52,569.64,1.48,1,3,level 3
24523,Dominican Republic,1,13.67,2,complex,40.44,593.8,1.48,1,3,level 3
27900,Dominican Republic,1,13.92,3,limited,49.54,454.82,1.45,1,1,level 1
25485,Dominican Republic,1,13.67,1,minimalist,44.48,506.67,1.48,1,2,level 2
26219,Dominican Republic,0,12.42,3,limited,66.28,376.7,0.05,0,0,level 0
25819,Dominican Republic,0,13.33,1,minimalist,61.87,355.89,0.02,0,0,level 0
25767,Dominican Republic,0,13,1,minimalist,52.52,396.26,0.56,1,1,level 1
25060,Dominican Republic,1,13.67,1,minimalist,56.63,373.17,-0.5,0,0,level 0
26778,Dominican Republic,0,13.83,1,minimalist,70.48,217.92,0.23,0,0,level 0
24971,Dominican Republic,0,13.5,1,minimalist,46.26,489.04,1.74,1,2,level 2
24936,Dominican Republic,1,16.75,1,minimalist,NA,234.51,0.93,0,0,level 0
24904,Dominican Republic,1,12,1,minimalist,38.07,500.22,2.03,0,2,level 2
27795,Dominican Republic,1,16.58,1,minimalist,57.94,408.14,-1.01,0,1,level 1
26478,Dominican Republic,0,14.08,1,minimalist,68.06,354.03,NA,0,0,level 0
25977,Dominican Republic,1,14.92,1,minimalist,38.07,375.46,-0.9,0,0,level 0
27467,Dominican Republic,0,12.5,1,minimalist,72.89,374.14,1.3,1,0,level 0
25550,Dominican Republic,1,14.17,1,minimalist,68.06,301.55,0.7,0,0,level 0
24428,Dominican Republic,0,15.83,1,minimalist,51.06,389.97,-1.29,0,0,level 0
24770,Dominican Republic,0,12.75,3,limited,57.94,497.48,-0.45,0,2,level 2
26274,Dominican Republic,0,13.5,1,minimalist,57.94,392.95,1.28,0,0,level 0
24301,Dominican Republic,0,13,1,minimalist,60.54,414.4,1.93,1,1,level 1
27079,Dominican Republic,1,14,1,minimalist,55.3,372.75,-0.61,0,0,level 0
24871,Dominican Republic,1,13.33,3,limited,53.93,357.83,0.03,0,0,level 0
27263,Dominican Republic,0,15.92,1,minimalist,63.36,315.93,0.03,1,0,level 0
25157,Dominican Republic,1,13.83,1,minimalist,53.93,426.93,-0.22,0,1,level 1
25154,Dominican Republic,1,13.33,1,minimalist,65.3,345.84,-1.35,0,0,level 0
26195,Dominican Republic,0,14.08,1,minimalist,53.93,540.55,2.48,1,2,level 2
28220,Dominican Republic,0,13.25,1,minimalist,49.54,517.82,1.48,1,2,level 2
24595,Dominican Republic,0,13.42,2,complex,35.3,445.66,1.61,1,1,level 1
24674,Dominican Republic,1,15.83,1,minimalist,48.61,433.53,-1.56,0,1,level 1
26550,Dominican Republic,0,13.75,1,minimalist,63.24,311.78,-0.32,0,0,level 0
25842,Dominican Republic,1,13.75,1,minimalist,63.24,239.44,0.11,0,0,level 0
26684,Dominican Republic,0,13.58,2,complex,50.83,445.25,-0.32,0,1,level 1
25176,Dominican Republic,1,17.25,1,minimalist,58.33,372.85,0.07,0,0,level 0
25236,Dominican Republic,1,15.08,1,minimalist,56.63,297.98,0.89,0,0,level 0
28094,Dominican Republic,0,15.33,1,minimalist,70.18,274.92,1.35,1,0,level 0
27670,Dominican Republic,0,15.92,1,minimalist,64.69,263.44,0.29,0,0,level 0
25549,Dominican Republic,1,13.42,1,minimalist,60.54,399.29,0.67,0,1,level 1
24820,Dominican Republic,1,14.67,1,minimalist,51.06,398.28,-0.72,0,1,level 1
25706,Dominican Republic,0,14.42,3,limited,53.93,262.4,-0.06,0,0,level 0
24808,Dominican Republic,1,12.5,1,minimalist,51.06,348.44,0.74,1,0,level 0
27522,Dominican Republic,1,14.58,1,minimalist,23.36,365.8,-0.03,0,0,level 0
25486,Dominican Republic,1,14.75,1,minimalist,55.3,390.88,-0.49,0,0,level 0
24686,Dominican Republic,0,14.83,1,minimalist,49.54,443.34,-1.75,0,1,level 1
24659,Dominican Republic,0,13.5,3,limited,55.3,344.84,-0.63,0,0,level 0
25426,Dominican Republic,0,13.83,1,minimalist,47.94,425.53,-0.38,0,1,level 1
26007,Dominican Republic,0,13.58,1,minimalist,55.3,332.69,0.96,1,0,level 0
24687,Dominican Republic,1,15.08,1,minimalist,63.24,349.51,-0.74,0,0,level 0
26381,Dominican Republic,0,13.92,1,minimalist,57.94,386.73,-0.45,0,0,level 0
27173,Dominican Republic,0,16.75,1,minimalist,66.28,327.72,-1.11,0,0,level 0
25822,Dominican Republic,1,12.92,1,minimalist,56.63,416.65,-1.75,0,1,level 1
25344,Dominican Republic,1,13.5,1,minimalist,45.18,274.99,-0.32,0,0,level 0
25345,Dominican Republic,1,13,1,minimalist,55.3,404.73,0.28,0,1,level 1
25430,Dominican Republic,0,15,3,limited,49.54,431.59,-0.27,0,1,level 1
26167,Dominican Republic,1,13.67,1,minimalist,49.54,582.87,1.08,1,3,level 3
27744,Dominican Republic,0,14.17,1,minimalist,60.54,372.28,0.97,0,0,level 0
27478,Dominican Republic,1,13.67,1,minimalist,41.37,441.79,1.72,1,1,level 1
26252,Dominican Republic,1,13.5,1,minimalist,49.54,377.92,-1.01,0,0,level 0
26583,Dominican Republic,0,13,1,minimalist,42.55,442.13,-1.2,0,1,level 1
27540,Dominican Republic,0,13.25,1,minimalist,44.48,538.98,2.77,1,2,level 2
24725,Dominican Republic,0,14.33,3,limited,49.54,333.13,0.05,0,0,level 0
25658,Dominican Republic,1,14.17,1,minimalist,52.37,463.88,0.63,0,1,level 1
26187,Dominican Republic,0,14.08,2,complex,42.55,534.15,2.09,1,2,level 2
28077,Dominican Republic,1,14.67,1,minimalist,55.3,449.63,0.57,0,1,level 1
27246,Dominican Republic,1,16.67,1,minimalist,49.54,384.79,-1.51,0,0,level 0
24329,Dominican Republic,0,13.17,1,minimalist,70.18,236.9,0.93,1,0,level 0
28041,Dominican Republic,1,16.25,1,minimalist,57.94,383.18,-0.74,0,0,level 0
26463,Dominican Republic,0,16.58,1,minimalist,66.73,280.61,0.95,1,0,level 0
26588,Dominican Republic,1,12.92,1,minimalist,57.94,362.6,0.84,0,0,level 0
26917,Dominican Republic,0,13.33,1,minimalist,47.94,434.71,-1.15,0,1,level 1
27848,Dominican Republic,1,12.5,3,limited,59.24,401.07,-0.69,0,1,level 1
24977,Dominican Republic,0,13.58,1,minimalist,46.26,464.35,1.48,1,1,level 1
28115,Dominican Republic,1,14,1,minimalist,42.55,411.76,-0.72,0,1,level 1
26765,Dominican Republic,1,13.75,1,minimalist,66.28,290.85,-0.35,0,0,level 0
26496,Dominican Republic,0,13.58,1,minimalist,70.18,223.71,-0.45,0,0,level 0
26468,Dominican Republic,1,13.75,2,complex,51.06,506.37,-0.56,0,2,level 2
24935,Dominican Republic,1,12.92,1,minimalist,53.93,394.76,-0.9,0,0,level 0
25411,Dominican Republic,0,14.25,1,minimalist,64.69,310.92,-0.16,0,0,level 0
27947,Dominican Republic,0,15.42,3,limited,64.69,359.93,-1.31,0,0,level 0
27369,Dominican Republic,1,13.25,3,limited,52.52,418.36,0.42,0,1,level 1
26092,Dominican Republic,0,14.58,1,minimalist,68.06,416.58,-0.48,0,1,level 1
26024,Dominican Republic,1,16,1,minimalist,65.3,299.96,-0.75,0,0,level 0
24316,Dominican Republic,0,15.92,3,limited,61.87,278.67,-0.64,0,0,level 0
25254,Dominican Republic,1,12,1,minimalist,52.52,551.9,0.13,0,2,level 2
26852,Dominican Republic,0,13.42,1,minimalist,52.52,488.78,0.67,0,2,level 2
26725,Dominican Republic,1,13.92,1,minimalist,53.93,362.35,1.42,0,0,level 0
26639,Dominican Republic,1,15.67,2,complex,49.35,321.54,-0.57,0,0,level 0
